full_text,Cleaned_Tweet
Dulu banyak yg protes dan mengeluh saat presiden Prabowo melakukan efisiensi anggaran. Tapi sekarang alhamdulillah dengan efisiensi anggaran pemerintah punya 30 triliun yang akan digunakan untuk BLT. Seskab Teddy menyampaikan langsung soal efisiensi anggaran untuk BLT. https://t.co/V91NsboBAN,dulu banyak yg protes dan mengeluh saat presiden prabowo melakukan efisiensi anggaran tapi sekarang alhamdulillah dengan efisiensi anggaran pemerintah punya triliun yang akan digunakan untuk blt seskab teddy menyampaikan langsung soal efisiensi anggaran untuk blt
Confirmed! Emang Pemerintah mau berbisnis sama rakyatnya sendiri. Itulah kenapa menterinya ex-bankir bukan pakar kesehatan. Layanan kesehatan yang asalnya hak dasar rakyat cuma jadi komoditas rakyat jadi pasar yang untung ya lagi-lagi oligarki https://t.co/EJeFJV2DFI,confirmed emang pemerintah mau berbisnis sama rakyatnya sendiri itulah kenapa menterinya exbankir bukan pakar kesehatan layanan kesehatan yang asalnya hak dasar rakyat cuma jadi komoditas rakyat jadi pasar yang untung ya lagilagi oligarki
@hrdbacot Kadang mempertanyakan Apa ya yang salah dari republik ini? Dari atas sampai akar dari pemerintah sampai sipil dari orkay sampe org miskin semua sama aja banyak bgt yang korup :),kadang mempertanyakan apa ya yang salah dari republik ini dari atas sampai akar dari pemerintah sampai sipil dari orkay sampe org miskin semua sama aja banyak bgt yang korup
Sepakat dengan pernyataan Menkeu Purbaya Gubernur Jakarta Pramono Anung akan segera menggunakan anggaran tersisa setelah PEMERINTAH PUSAT mentransfer ke Pemerintah Provinsi Jakarta. Pramono juga menjamin uang tersebut akan bener² digunakan untuk kepentingan warga Jakarta. https://t.co/vPprVrWdVg,sepakat dengan pernyataan menkeu purbaya gubernur jakarta pramono anung akan segera menggunakan anggaran tersisa setelah pemerintah pusat mentransfer ke pemerintah provinsi jakarta pramono juga menjamin uang tersebut akan bener digunakan untuk kepentingan warga jakarta
Pemerintah Aceh harus mampu mengelola sendiri tambang emas di Aceh melalui PT PEMA untuk menjamin keuntungan tambang emas masuk ke Pemerintah Aceh dan digunakan untuk kemakmuran rakyat Aceh serta kemajuan Aceh. Emas sangat mudah ditambang tidak seperti tambang lainnya. https://t.co/WRFuFfazzA,pemerintah aceh harus mampu mengelola sendiri tambang emas di aceh melalui pt pema untuk menjamin keuntungan tambang emas masuk ke pemerintah aceh dan digunakan untuk kemakmuran rakyat aceh serta kemajuan aceh emas sangat mudah ditambang tidak seperti tambang lainnya
Satu tahun perjalanan pemerintahan membawa semangat baru bagi masyarakat untuk tumbuh dan berkarya bersama. Melalui program-program seperti Sekolah Rakyat Makan Bergizi Gratis Koperasi Merah Putih hingga Cek Kesehatan Gratis pemerintah terus membuka akses dan kesempatan https://t.co/rulTRNZhaq,satu tahun perjalanan pemerintahan membawa semangat baru bagi masyarakat untuk tumbuh dan berkarya bersama melalui programprogram seperti sekolah rakyat makan bergizi gratis koperasi merah putih hingga cek kesehatan gratis pemerintah terus membuka akses dan kesempatan
Mengenal etanol bahan campuran bensin Pemerintah berencana menerapkan campuran etanol 10 persen dan bensin untuk mendukung ketahanan energi sekaligus mengurangi emisi karbon. Berikut selengkapnya tentang etanol. Laman #infografis: https://t.co/vzP4mdFFLJ https://t.co/efCagfzaRI,mengenal etanol bahan campuran bensin pemerintah berencana menerapkan campuran etanol persen dan bensin untuk mendukung ketahanan energi sekaligus mengurangi emisi karbon berikut selengkapnya tentang etanol laman
Dari desa kampus pemerintah dunia usaha individu hingga komunitas Mandaya Awards mempertemukan semua kekuatan bangsa dalam satu semangat: memberdayakan Indonesia dari bawah. Bukan sekadar penghargaan tapi gerakan menuju kemandirian rakyat. #MandayaAwards2025 https://t.co/IOAVsMlALz,dari desa kampus pemerintah dunia usaha individu hingga komunitas mandaya awards mempertemukan semua kekuatan bangsa dalam satu semangat memberdayakan indonesia dari bawah bukan sekadar penghargaan tapi gerakan menuju kemandirian rakyat
Presiden Prabowo Subianto mengungkapkan bahwa Indonesia akan memiliki mobil buatan dalam negeri dalam waktu 3 tahun mendatang. Dia menyebut pemerintah Indonesia telah menyiapkan alokasi dana khusus untuk produksi mobil buatan Indonesia ini. Saudara-saudara belum merupakan https://t.co/TbyiM7r4cV,presiden prabowo subianto mengungkapkan bahwa indonesia akan memiliki mobil buatan dalam negeri dalam waktu tahun mendatang dia menyebut pemerintah indonesia telah menyiapkan alokasi dana khusus untuk produksi mobil buatan indonesia ini saudarasaudara belum merupakan
Narasi bhw KA Cepat bukan proyek pemerintah jelas-jelas menyesatkan : 1) Proyek KA Cepat jelas-jelas proyek pemerintah dg dasar hukum sbb : (1) Perpres No 107/2015 jelas proyek ini penugasan pemerintah ke BUMN (2) Perpres 93/2021 menugaskan Menko Marinvest Luhut Binsar,narasi bhw ka cepat bukan proyek pemerintah jelasjelas menyesatkan proyek ka cepat jelasjelas proyek pemerintah dg dasar hukum sbb perpres no jelas proyek ini penugasan pemerintah ke bumn perpres menugaskan menko marinvest luhut binsar
Setelah Republik Indonesia bubar dan hanya menyisakan wilayah Jabodetabek kebijakan Pemerintah semakin di luar nalar. Termutakhir Pemerintah melarang setiap warga negara untuk tertawa. Dilarang tertawa. Cerpen Adia Puja: https://t.co/VjGWo4QTNP,setelah republik indonesia bubar dan hanya menyisakan wilayah jabodetabek kebijakan pemerintah semakin di luar nalar termutakhir pemerintah melarang setiap warga negara untuk tertawa dilarang tertawa cerpen adia puja
Kabar baik bagi seluruh petani Indonesia!Pemerintah resmi menurunkan HET pupuk bersubsidi hingga 20%di Indonesia mulai 22 Oktober 2025.Langkah bersejarah ini merupakan arahan langsung Presiden yang ingin memastikan pupuk tersedia dengan harga terjangkau tepat waktu&amp;tepat sasaran. https://t.co/qWL2zdyTcA,kabar baik bagi seluruh petani indonesiapemerintah resmi menurunkan het pupuk bersubsidi hingga di indonesia mulai oktober langkah bersejarah ini merupakan arahan langsung presiden yang ingin memastikan pupuk tersedia dengan harga terjangkau tepat waktuamptepat sasaran
Satu hal yang sebenernya bikin gue marah dari recent discourse™️ banyak MI MTs dan MA punya pemerintah yang berhak untuk mendapatkan renovasi dan revitalisasi. Tapi kita malah rewarding swasta yang tidak mengikuti prosedur IMB dan mengakibatkan jatuhnya korban jiwa? https://t.co/LGuJ1LFGij,satu hal yang sebenernya bikin gue marah dari recent discoursetm banyak mi mts dan ma punya pemerintah yang berhak untuk mendapatkan renovasi dan revitalisasi tapi kita malah rewarding swasta yang tidak mengikuti prosedur imb dan mengakibatkan jatuhnya korban jiwa
[#INFO] SEVENTEEN #Jeonghan &amp; #Wonwoo akan menjadi perwakilan member SEVENTEEN dalam penerimaan penghargaan presiden di ajang penghargaan Budaya dan Seni Populer Korea Penghargaan ini adalah salah satu penghargaan tertinggi yang diberikan oleh pemerintah Korea Selatan dan https://t.co/hg2b8CtApF,seventeen amp akan menjadi perwakilan member seventeen dalam penerimaan penghargaan presiden di ajang penghargaan budaya dan seni populer korea penghargaan ini adalah salah satu penghargaan tertinggi yang diberikan oleh pemerintah korea selatan dan
Takada rakyat yang senang dengan kenaikan pajak. Apalagi jika pajak itu dipakai untuk kepentingan politik praktis bani Mulyono laknat. Tetap gaungkan #TolakPPN12Persen! https://t.co/LUm4fbIoIm,takada rakyat yang senang dengan kenaikan pajak apalagi jika pajak itu dipakai untuk kepentingan politik praktis bani mulyono laknat tetap gaungkan
Ada 2 argumen template pemerintah dan DPR saat menolak uji materil UU di MK: (1) legal standing (2) open legal policy Masalahnya utk UU sesensitif dan semenarik perhatian publik begini gw berharap argumen pemerintah lebih fresh dan peka dgn reaksi publik Mancing keributan ini,ada argumen template pemerintah dan dpr saat menolak uji materil uu di mk legal standing open legal policy masalahnya utk uu sesensitif dan semenarik perhatian publik begini gw berharap argumen pemerintah lebih fresh dan peka dgn reaksi publik mancing keributan ini
Dengan kata lain tidak ada menteri staf umum/khusus dan pejabat pemerintah yang jelek. Yang ada hanya presiden yang jelek. ,dengan kata lain tidak ada menteri staf umumkhusus dan pejabat pemerintah yang jelek yang ada hanya presiden yang jelek
KEPALA BNN RI GAUNGKAN JIHAD MELAWAN NARKOBA DALAM FORUM SILATURAHMI NASIONAL ULAMA Kepala BNN RI Suyudi Ario Seto menghadiri Silaturahmi Nasional Ulama Kyai Habaib Pejabat Pemerintah dan Tokoh Nasional se-Indonesia yang diselenggarakan oleh Majelis Ulama Indonesia (MUI) https://t.co/MfvoQV2UGB,kepala bnn ri gaungkan jihad melawan narkoba dalam forum silaturahmi nasional ulama kepala bnn ri suyudi ario seto menghadiri silaturahmi nasional ulama kyai habaib pejabat pemerintah dan tokoh nasional seindonesia yang diselenggarakan oleh majelis ulama indonesia mui
Rencana pemerintah untuk menurunkan tarif Pajak Pertambahan Nilai (PPN) dinilai dapat memperkuat daya beli masyarakat dan mendorong pemulihan sektor riil. Baca di sini: https://t.co/qi8urNG1rV ~TA #PPN #Pajak https://t.co/4qCeHuOY8S,rencana pemerintah untuk menurunkan tarif pajak pertambahan nilai ppn dinilai dapat memperkuat daya beli masyarakat dan mendorong pemulihan sektor riil baca di sini ta
PEMERINTAH MENYADARI program MBG masih punya tantangan. Ada kekurangan ada kendala itu nyata. Coba bayangin dampak jangka panjangnya bayangin 5 tahun kedepan: anak² Indonesia tumbuh sehat kuat &amp; cerdas. Gak ada lagi cerita soal stunting dan gizi buruk https://t.co/cThuRDS3la,pemerintah menyadari program mbg masih punya tantangan ada kekurangan ada kendala itu nyata coba bayangin dampak jangka panjangnya bayangin tahun kedepan anak indonesia tumbuh sehat kuat amp cerdas gak ada lagi cerita soal stunting dan gizi buruk
Aksi demo sopir angkot di Balai Kota Bogor Jawa Barat sempat panas Kamis (23/10/2025). Sejumlah orang mengejar anggota Dinas Perhubungan (Dishub) hingga ke Hotel Salak. Namun belum diketahui penyebab kericuhan tu. Dalam unjuk rasa ini para sopir menolak rencana Pemerintah https://t.co/n6ueD2nxFr,aksi demo sopir angkot di balai kota bogor jawa barat sempat panas kamis sejumlah orang mengejar anggota dinas perhubungan dishub hingga ke hotel salak namun belum diketahui penyebab kericuhan tu dalam unjuk rasa ini para sopir menolak rencana pemerintah
Baru kali ini salut sama PSI meski dukung pemerintah tapi tegas #TolakRUUTNI ,baru kali ini salut sama psi meski dukung pemerintah tapi tegas
Presiden Prabowo Subianto membongkar 1.000 tambang ilegal dan menertibkan 5 juta hektare sawit ilegal dalam tahun pertamanya memimpin. Langkah ini bukan sekadar penertiban tetapi pemulihan besar terhadap kekayaan negara yang selama ini bocor akibat praktik ilegal. Pemerintah https://t.co/Ok2DruEPc9,presiden prabowo subianto membongkar tambang ilegal dan menertibkan juta hektare sawit ilegal dalam tahun pertamanya memimpin langkah ini bukan sekadar penertiban tetapi pemulihan besar terhadap kekayaan negara yang selama ini bocor akibat praktik ilegal pemerintah
Pengamat otomotif Fitra Eri berpendapat bahwa rencana pemerintah untuk mengembangkan mobil nasional harus disertai dengan perhitungan yang cermat terutama jika ditujukan untuk dijual kepada masyarakat luas. Menurutnya proyek ini harus disiapkan agar sehat secara bisnis. Hal https://t.co/CDPbW7kTTX,pengamat otomotif fitra eri berpendapat bahwa rencana pemerintah untuk mengembangkan mobil nasional harus disertai dengan perhitungan yang cermat terutama jika ditujukan untuk dijual kepada masyarakat luas menurutnya proyek ini harus disiapkan agar sehat secara bisnis hal
 Boikot Trans7️ Boikot Pesantren️ Boikot Pemerintah️️️️ demen amat konflik horizontal? semudah itu kalian lupa ya sama isu gede? itu si B4hlil ketawa2 ngeliat kalian berantem pdhl besoknya masih sama2 ngisi bbm etanol,boikot trans boikot pesantren boikot pemerintah demen amat konflik horizontal semudah itu kalian lupa ya sama isu gede itu si bhlil ketawa ngeliat kalian berantem pdhl besoknya masih sama ngisi bbm etanol
Sempat skeptis pada awal kemunculannya Elon Musk kini menyebut Bitcoin lebih unggul dari fiat. Sebab Bitcoin terbuat dari energi yang membuatnya tidak bisa sembarangan dicetak oleh pemerintah seperti mata uang fiat. https://t.co/ur5D2Y3Xvm,sempat skeptis pada awal kemunculannya elon musk kini menyebut bitcoin lebih unggul dari fiat sebab bitcoin terbuat dari energi yang membuatnya tidak bisa sembarangan dicetak oleh pemerintah seperti mata uang fiat
@m_nurfatoni Pemerintah secara resmi mendukung Palestina tp pendukungnya pakde mencaci maki peserta yg hadir pak...,pemerintah secara resmi mendukung palestina tp pendukungnya pakde mencaci maki peserta yg hadir pak
Satu tahun Kabinet Merah Putih menjadi momentum penting dalam upaya mengembalikan dan menjaga kekayaan negara. Melalui kerja sama ketegasan dan komitmen yang kuat pemerintah terus berupaya memastikan sumber daya nasional dikelola sebesar-besarnya untuk kemakmuran rakyat https://t.co/6v5gLq3bXw,satu tahun kabinet merah putih menjadi momentum penting dalam upaya mengembalikan dan menjaga kekayaan negara melalui kerja sama ketegasan dan komitmen yang kuat pemerintah terus berupaya memastikan sumber daya nasional dikelola sebesarbesarnya untuk kemakmuran rakyat
Setelah menerima beberapa pengaduan lewat DM yg disertai bukti2 tentang praktek tidak fair aplikator ojol pada mitra2nya (baik driver maupun resto/warung/kafe) maka kami putuskan utk membantu mereka dgn menyalurkannya ke pemerintah agar dilakukan pembenahan aturan,setelah menerima beberapa pengaduan lewat dm yg disertai bukti tentang praktek tidak fair aplikator ojol pada mitranya baik driver maupun restowarungkafe maka kami putuskan utk membantu mereka dgn menyalurkannya ke pemerintah agar dilakukan pembenahan aturan
alih-alih menyelesaikan masalah biaya jatah preman infrastruktur pendukung yang tepat guna serta kepastian hukum buat bisa bersaing untuk menarik investasi pemerintah indo malah memutuskan untuk mengorbankan upah murah dan penghancuran lingkungan. race to the bottom.,alihalih menyelesaikan masalah biaya jatah preman infrastruktur pendukung yang tepat guna serta kepastian hukum buat bisa bersaing untuk menarik investasi pemerintah indo malah memutuskan untuk mengorbankan upah murah dan penghancuran lingkungan race to the bottom
Purbaya Tegas Tolak APBN untuk Whoosh: Danantara Punya Uang Jangan Minta ke Negara! Menteri Keuangan Purbaya Yudhi Sadewa menegaskan pemerintah tidak akan menggelontorkan dana APBN untuk membayar utang proyek Kereta Cepat Indonesia-China (KCIC). Sudah saya sampaikan ke https://t.co/byh1zBrUa3,purbaya tegas tolak apbn untuk whoosh danantara punya uang jangan minta ke negara menteri keuangan purbaya yudhi sadewa menegaskan pemerintah tidak akan menggelontorkan dana apbn untuk membayar utang proyek kereta cepat indonesiachina kcic sudah saya sampaikan ke
Gen Z Nepal Antusias Dukung Pemilu Usai Pemerintah Digulingkan https://t.co/NFE1Ui69kh,gen z nepal antusias dukung pemilu usai pemerintah digulingkan
 Hanya sedikit Insane. Pemuka agama bukannya malu dan bebenah sampe ada kejadian kayak gitu malah dianggap statistik doang. Harusnya gak ada dong Ga mikir orang yg kena harrasmentnya apa? Sakit hati dengernya kalo cmn di anggap statistik Hari2 pemerintah blunder,hanya sedikit insane pemuka agama bukannya malu dan bebenah sampe ada kejadian kayak gitu malah dianggap statistik doang harusnya gak ada dong ga mikir orang yg kena harrasmentnya apa sakit hati dengernya kalo cmn di anggap statistik hari pemerintah blunder
Terlepas dr analisis kelas harus diakui terjadi deindustrialisasi industri manufaktur yg seharusnya padat karya ambruk akibatnya sektor informal menguat. Simply karena pemerintah ga becus jangankan ciptain iklim ramah investasi sekadar jagain industri existing aja ga bisa,terlepas dr analisis kelas harus diakui terjadi deindustrialisasi industri manufaktur yg seharusnya padat karya ambruk akibatnya sektor informal menguat simply karena pemerintah ga becus jangankan ciptain iklim ramah investasi sekadar jagain industri existing aja ga bisa
